Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
1548,-1.293036391,0.351871014,2.067888983,1.110218346,0.228730422,-1.077179697,0.446339496,-0.370689997,-0.384007128,0.54281641,0.197257714,-0.15374145,0.087118643,-0.016183422,1.945283691,-0.607042735,0.238331613,-0.295855291,1.656241875,0.163182917,-0.324744722,-0.473906236,0.196547015,0.722739476,-0.031610469,0.344993586,-0.034961397,-0.058954209,13.99,0.0
74262,-2.250534809,2.365754878,-2.955491179,0.089790598,-2.830744567,-0.844461639,-0.174061561,-0.407138138,0.174216294,-2.998926256,2.605168575,-3.677716614,-0.961254636,-4.629480997,1.942181613,-4.180378884,-4.605686468,-2.557184137,1.589582202,-0.486537142,0.256559618,-0.466245243,0.291104927,0.242566553,-1.279093712,-1.123534337,-0.630976513,0.326839204,311.28,1.0
2623,0.931798351,-0.711961469,1.064822836,0.166603894,-0.706241632,1.317450459,-1.055540962,0.672379474,1.087951904,-0.429547619,0.425860629,0.00531747,-1.469858047,0.095006515,1.928811729,-0.921268038,1.154244881,-1.976187587,-1.735118558,-0.216960021,0.220847014,0.77578565,0.120904995,-0.569937557,-0.210715826,1.2171129,0.018629317,0.008026458,49.5,0.0
8592,-23.06684166,-25.64052693,-3.080313075,4.866932382,6.9013966,-4.074335449,2.027344654,-2.688651541,3.402965817,2.881872585,3.236837287,-2.889369071,4.465413177,-1.550096322,1.928388393,3.930881236,-1.352590541,-0.988007677,2.693420593,-13.27603434,-5.378106262,3.312970537,13.87622086,-0.572177083,5.525092704,0.906979961,3.35882175,3.553905855,845.73,0.0
2812,-0.628115398,0.364358713,2.147474186,0.015601591,-0.378201187,0.798599976,0.120881828,0.219953609,-0.040746355,-0.583601635,-1.710405643,-0.644698057,0.669344553,-0.386031597,1.927413943,0.889713945,-0.901895118,1.135308008,0.812374728,0.385659992,0.243373795,0.57260786,-0.259820321,-0.951589392,0.245420426,0.793208292,0.037767468,0.078380381,99.4,0.0
2152,-1.291176746,0.946768704,2.334657342,1.256728385,-0.729451963,0.063259315,-0.289829,0.677249957,-0.594551716,-0.414081771,0.029622337,0.595493369,1.027224582,0.10739104,1.926038452,-0.127709404,0.226354926,0.018788688,-0.046887574,0.310025949,0.261366019,0.68082523,-0.070906644,0.414778218,0.138319555,-0.15747942,0.261877418,0.059566208,45,0.0
3424,-1.84412029,1.493510966,1.414584328,1.255638,0.051744827,-0.541168278,0.80522458,-0.686485582,0.118056844,1.472486849,-0.252867535,-0.62048921,-0.437889645,-0.134891619,1.920327431,-0.853380925,0.072775467,0.157296571,1.542781862,-0.103091588,0.05289986,0.332850705,-0.124459977,0.400638583,0.362231656,-0.162328613,-1.098938043,-0.062637924,4.4,0.0
704,-1.246852772,0.577701703,1.790394057,0.621527859,0.847138498,-0.630922906,0.27199073,-0.278618927,-0.305082734,0.053068592,0.156989839,-0.400102966,-0.290249955,-0.514261207,1.915881643,-0.383399675,0.593951543,-0.477467458,0.700583363,-0.15889601,-0.293417463,-0.607962309,-0.370918086,0.061990458,-0.187872937,0.249142929,-0.381316237,-0.148348546,1.29,0.0
761,-0.541113027,-2.205570042,-0.007071865,2.910650945,-0.380709963,1.909774008,0.621835158,0.379112793,-0.654415332,0.105555206,0.415969327,0.195074632,-0.15496504,0.536731365,1.912354073,-0.229249327,0.529287534,-2.072904025,-2.801716325,1.304026362,0.382527263,-0.63014228,-0.407536252,-0.976207025,-0.436079981,-0.213134708,-0.073661146,0.155397456,792.2,0.0
1881,1.22784207,-0.060913752,0.842038202,0.890730759,-0.245295576,0.969620041,-0.859774316,0.336752394,0.759273542,-0.038699173,-1.551570798,-0.295222851,0.304281142,-0.195193712,1.910418227,0.925995886,-1.003140469,0.617439689,-0.671396165,-0.1180559,0.181486287,0.63548543,-0.203043397,-1.325877019,0.473733187,-0.120574221,0.090433985,0.024484345,1,0.0
656,-0.33889642,0.81754748,1.921941904,1.085573435,-0.05812043,0.024699645,0.383635422,0.037277572,0.007801244,0.274352992,-0.493169901,-1.057004242,-1.54943208,0.240776269,1.910001669,-0.430373374,0.057482424,0.184299351,0.144357623,0.138661537,0.168002279,0.800146417,-0.194512829,0.054868514,-0.307575261,-0.154460409,0.267116613,-0.014124547,7.04,0.0
5814,-0.880418472,-0.937976124,2.03489105,-3.650993102,0.312381114,0.225494233,-0.504443759,0.172132253,1.82304698,-1.726365445,1.817465283,-1.732663579,1.867309685,1.28111917,1.903225653,-3.472520132,1.751503798,-0.110320063,-2.198965521,-0.461180744,-0.316711721,0.044939832,0.139350231,-0.733579491,-0.437933385,-1.011713927,0.047696141,-0.098472945,13.13,0.0
574,-1.062129079,-0.618573509,0.615387802,-3.335833611,0.746649119,-0.54053065,0.705931946,0.032525275,1.334180767,-2.326388615,-1.277858363,0.068233813,-0.194686301,0.309083013,1.902638446,-0.513264466,-0.567202425,0.068316321,0.762924821,0.311058829,-0.114268577,-0.661121961,0.136249609,-1.377245041,0.263819893,-1.115515585,0.079212743,0.116637851,131.37,0.0
4333,-1.851457469,-0.978677769,0.420446995,-2.207631312,-1.266113148,0.735528097,-1.010134871,1.085140912,1.45313272,-1.94889162,1.321279008,-1.34285506,1.968330521,2.086759935,1.900799832,-4.166707758,3.100780112,0.053092064,-0.380378685,-0.523859992,-0.090711528,0.370862033,0.107156766,-0.670521565,-0.663957781,-0.633242727,0.000992126,-0.152873196,142.83,0.0
11491,0.963777093,-0.829674142,0.817508115,-1.807865441,-0.647578823,0.837330346,-0.915602719,0.334838784,3.575067291,-2.241189001,2.026229527,-0.567202318,2.451631113,1.246960663,1.896841411,-2.292443902,1.996495168,-1.465283099,-0.891798473,-0.109788482,0.18331847,1.164268777,-0.042159608,-0.602122874,0.308401937,-0.579984144,0.145460185,0.026006684,63.15,0.0
1072,-0.61423757,0.844763776,1.437050941,-0.24744388,0.751802411,1.167459857,0.43299464,0.505112215,-0.483187314,-0.524890559,0.630005031,0.554048578,0.398309987,0.175797043,1.890177052,-1.084936195,0.783240497,-2.345258791,-1.540771084,0.009373134,-0.097987095,-0.064279327,0.122230957,-0.976276488,-0.48939917,0.198323596,0.3362619,0.107820418,12.48,0.0
611,-0.968413695,0.210690439,2.6871655,1.198654109,-0.105465723,-0.479647497,-0.334048932,0.208852613,-0.183811279,-0.298863814,-0.596618154,-0.449946622,-0.365863812,0.053788251,1.886051183,0.131709123,-0.218232404,0.717672723,0.564070473,0.259943166,0.212307024,0.419830204,-0.128308265,0.37883953,0.149001813,-0.192992365,0.101799327,0.109335204,19.98,0.0
3068,-0.706564509,0.789874072,1.678025614,-0.20558659,0.720994848,1.030285042,0.681217986,0.20320328,-0.322773184,-0.213257188,1.067012012,0.693767243,0.55037826,-0.095587283,1.884779831,-1.279873838,0.777606794,-2.51751455,-1.658946103,0.053510515,-0.114716564,0.038590509,0.119297974,-0.635974787,-0.564410526,0.136563983,0.053217145,-0.115430538,28.58,0.0
184,-0.143256003,0.743648518,1.534072207,1.062170094,0.20818678,-0.838622933,0.524151228,-0.294660552,-0.478855844,-0.006096561,-0.121309696,-0.564296679,-0.352630239,-0.336510143,1.8800621,-0.3236776,0.541293199,0.139300206,1.592842932,0.271422691,-0.205014457,-0.460893452,0.0474066,0.339242969,-0.77943859,0.234456216,-0.024124929,-0.049897532,1.98,0.0
1054,-0.819409906,0.599213833,2.171505226,2.225925543,0.871883706,1.581465214,-0.072612781,0.624037392,-1.251713254,0.213271182,0.649648272,0.432278839,0.742600842,0.038879936,1.87894054,-0.828606946,0.771818067,-1.790853876,-2.071422881,0.049013548,0.418877837,1.232204282,0.152596579,-0.622317333,-0.753108342,0.175682774,0.215977472,0.161463372,30.33,0.0
2914,1.275261467,-0.096463392,-0.058855644,-0.914668293,-0.399509799,-1.026109162,0.063582922,-0.168025097,1.118142261,-0.951249636,-0.019663566,0.414029706,-0.541104845,0.575731074,1.877131874,-0.926000702,0.128387743,-0.408940251,0.175718656,-0.191246324,0.06359005,0.342501253,-0.106610491,0.08232812,0.712173077,-0.569557218,0.053055368,0.013206718,1,0.0
663,-0.115946208,0.757044193,1.73374583,0.270059391,-0.517368911,-0.605832983,0.351480393,-0.135416408,-0.513306617,-0.244928779,-0.132756428,0.176756314,0.870132539,0.019895667,1.874171106,-0.368379369,0.217917197,-0.116078011,1.810186161,0.281711558,-0.003159218,0.058367626,0.006638963,0.469377792,-0.705940652,1.087214633,0.088764009,0.138780012,19.54,0.0
1150,-0.278272337,0.672976953,1.64367968,1.50450878,-0.133192841,-0.468036648,0.972307622,-0.307996528,-0.581086931,0.143307726,-0.440441245,-0.893867969,-1.008068781,0.388538352,1.871333859,-0.684972647,0.179331456,0.340718798,1.420822579,0.344912866,0.06241825,0.205906654,-0.153811754,0.374095916,0.424720563,-0.068195142,-0.160548779,-0.21425748,82.25,0.0
11854,1.156361949,-0.617101206,1.115742137,-1.194379505,-1.319645092,-0.429209699,-0.998187273,0.050182157,3.218832944,-1.500294256,0.900741681,-2.120148579,1.331680499,1.42766167,1.862893443,-0.195838493,0.601271175,0.47777448,-0.252235343,-0.089958138,0.134280379,0.721456449,-0.067094973,0.079913996,0.217416749,0.106738901,0.033046862,0.026419753,41,0.0
3370,1.104182485,-0.187624466,1.027517833,1.058221692,-0.558694576,0.67763649,-0.794110616,0.293138928,0.722570198,-0.061808137,-1.056910086,-0.10874764,0.208365012,-0.156679533,1.860849252,0.76317482,-0.793462648,0.442234547,-0.891363968,-0.047582786,0.243595552,0.714093705,-0.171980548,-0.749435781,0.384447838,-0.15980417,0.083073162,0.037841688,44.5,0.0
155554,-1.040067223,3.106702664,-5.409027199,3.109903424,-0.88723704,-2.497521836,-2.073347463,0.639818099,-3.013330572,-5.954838297,3.586394509,-5.517147627,0.683652475,-8.560422876,1.856094916,-4.878248088,-4.335998012,-1.377191085,3.057381742,1.054390103,0.773960868,0.21486842,-0.184233022,-0.284091371,0.493466609,0.732328821,0.675066703,0.337076231,94.82,1.0
4526,-0.626409797,0.6325601,1.316903831,-0.041572044,1.620099983,4.353409083,-0.964568183,1.009056543,1.086478341,-0.300348222,0.80361395,-2.945249382,1.98038095,1.280890059,1.853322274,0.369865133,0.183910121,1.498954967,1.417060661,0.272791998,0.110548729,0.423075115,-0.252885711,1.007492161,0.037754152,0.708637165,-0.183620669,0.087572407,11.72,0.0
1244,0.985548289,-0.717560994,-0.356015404,-1.250698997,-0.735927955,-1.38528243,0.341800906,-0.269526105,1.144319571,-1.087493478,0.248121693,0.210202052,-1.190313844,0.79479753,1.852280931,-1.06231207,0.432960805,-0.712020797,0.300198315,0.111808717,0.09165141,0.020112019,-0.163970145,0.445217871,0.491406272,0.010418752,-0.040212564,0.029457271,160,0.0
2839,0.153685356,1.111613534,0.715679351,2.641606749,1.422118444,1.482036182,0.822636938,0.130143908,-1.493459513,0.949577679,0.421236012,-0.124919776,0.007809806,0.463713568,1.848792152,-1.75702604,1.158647334,-2.092791417,-0.753296753,-0.02745059,0.254429208,1.144169616,0.128223505,-0.952785436,-1.42075523,0.180561035,0.156283531,0.009814704,4.51,0.0
638,-0.931199754,1.22763762,2.084122675,1.379636584,0.188802705,-0.857076762,1.253347221,-1.086969473,-0.052161693,1.362394728,0.590961409,-0.249400976,-0.206303548,-0.371027482,1.847847334,-1.053513068,0.074118567,-0.638912952,1.550088768,0.107636269,-0.466862234,-1.088930904,0.017385532,0.857610463,-0.199970454,-0.769819807,-1.393775512,-0.59488261,5.26,0.0
49985,-1.554216368,1.694229289,-0.903333638,2.425436085,-2.899787485,0.13302843,-0.286225919,0.555944559,-1.394918382,-2.892611761,1.962235975,-2.385262661,0.458337202,-3.724543454,1.843978325,-2.013923708,-2.815600296,-1.092290272,0.13968723,-0.032334386,0.493436339,0.733393182,0.20234996,0.492053701,-0.183790909,-0.19991712,0.395200622,0.027693032,360,1.0
2247,-1.36391894,0.247680452,0.90959461,1.127503297,1.555517622,-0.807157632,1.390295886,-1.017523058,0.556133706,0.661082989,0.445342901,-1.382273673,-1.362703257,-2.184288121,1.838172425,-0.300197507,0.98471511,0.394346368,-0.031978852,-0.371190466,-0.357273555,0.483962525,0.470293434,-0.082912062,-0.23053055,-0.388475566,-0.43902634,-0.779125063,1,0.0
265,0.073631482,1.051207329,-0.281222562,0.853748808,1.065965738,1.21919719,-1.225596906,-2.262214274,-0.584441019,-1.418769413,0.958529021,0.89014718,0.275971998,-0.613831959,1.837590912,-0.600710684,1.918818038,-1.533815049,-2.479603685,0.420519428,-1.15012824,0.870673096,-0.266732961,-1.048732455,0.232705373,-0.262462875,0.187976231,0.231428066,1,0.0
2459,-2.896653697,1.50985802,1.591396237,-0.445591999,-0.617113568,0.055747827,0.223453475,-0.30604291,2.298777336,2.810140937,0.053987062,-0.085789297,0.361272122,-1.482140437,1.824322404,0.100137351,-0.77088717,-0.095559421,-0.972944565,0.683777541,-0.043369669,1.088294299,0.139830955,0.093341948,-0.313917882,0.339979611,0.141018296,0.498411734,20.8,0.0
674,-0.719064774,0.63895375,0.686334859,-0.023239589,2.317890389,3.871978288,-0.312796992,1.089779635,-0.596925094,-0.006141872,-0.242883074,-0.384491309,0.109079265,0.187565453,1.823471871,0.274345779,-0.69772985,0.936084139,0.906550266,0.450317057,0.099422402,0.204100609,-0.294958328,1.007273775,0.525176551,-0.087712861,0.344846064,0.149432523,22,0.0
62467,-5.344665375,-0.285760408,-3.835615782,5.337048027,-7.6099087,3.874668032,1.289629924,0.201741917,-3.003532437,-3.990551332,4.986013804,-6.116383223,0.042324406,-6.043393144,1.821401032,-4.745462468,-10.07564559,-3.604596016,1.43529381,-1.562162358,0.276010822,1.342044557,-1.016578695,-0.071361297,-0.335869335,0.441044176,1.52061262,-1.115936803,1402.16,1.0
1261,1.008863826,-0.688276668,-0.481515528,-1.332285405,-0.530415764,-1.186429736,0.370423251,-0.27845776,1.087238261,-1.102418471,0.046304114,0.381620295,-0.608909713,0.67090733,1.818558874,-0.991944808,0.284618909,-0.670116893,0.419385805,0.155957416,0.076270994,0.003090002,-0.210516787,0.133447669,0.552605662,0.028854393,-0.037211402,0.027281213,160,0.0
62080,-1.599457402,2.607720029,-2.987192942,3.064156147,-2.497914317,-0.541102793,-2.277786228,1.268166108,-1.997331053,-3.834775088,1.113354093,-4.976921041,-0.795530935,-4.549556744,1.813763254,-3.177460496,-5.369348778,-1.121454157,2.030591938,0.22533293,0.66293304,0.184086858,-0.089451803,-0.505999935,-0.062258889,-0.052714413,0.322854005,0.135267637,180,1.0
2631,-0.709056362,1.154803854,0.721024773,1.629109119,1.868776141,4.482272797,-0.830790938,1.399620776,-1.005969767,0.988193861,-0.429507363,-0.555900695,0.30234229,0.081299183,1.810414872,0.75507232,-0.669463287,1.004323608,0.874748698,0.346652049,0.094426155,0.279342271,-0.067180996,0.998708965,-0.354570853,0.17923152,0.014486434,-0.076739065,1.9,0.0
1973,-0.618886283,0.920640016,1.601404124,-0.181557339,0.664979762,0.973344867,0.438219838,0.45839459,-0.578672499,-0.530842104,1.012928979,0.936287517,0.846520394,0.093408582,1.809450196,-1.207591239,0.875429184,-2.51994842,-1.666381647,0.007524415,-0.076752104,0.039130038,0.131711657,-0.629386753,-0.520843385,0.176424275,0.343780057,0.111472078,1.78,0.0
774,-0.048072226,-0.203189786,-0.795323782,-1.962993617,1.875274051,3.235355194,-0.18183303,0.730624954,0.785343554,-0.848066416,-0.048657785,0.2991107,0.020535687,0.230592381,1.808641667,-1.170047574,0.195097729,0.313330397,3.097748598,0.223579125,-0.157601069,-0.353111368,0.004880768,1.059617874,-0.35624125,0.007888111,0.040719983,0.030676277,78.44,0.0
843,-0.712855324,1.283770738,2.706447224,2.665761333,0.165224148,0.63744571,0.358576243,-0.003691529,-1.171859846,0.999814166,-0.021368131,0.003083366,1.110222143,-0.374985577,1.805882816,-0.151584396,-0.005085306,-0.324990952,0.341406497,0.378890163,-0.065389827,0.118837136,-0.187710544,0.091473901,-0.120111903,0.141127039,0.093882631,-0.072987338,14.99,0.0
2319,0.154567531,0.941367248,1.417822532,1.053450195,0.039278153,-0.717522887,0.639908237,-0.35025417,-0.530297871,-0.001184271,0.039689919,-0.146550063,0.405655247,-0.520774911,1.80195292,-0.319638944,0.485991113,0.01812924,1.532994768,0.251350101,-0.234494095,-0.451775019,0.022608881,0.362480454,-0.656059221,0.24223623,-0.07841619,-0.137299598,0.89,0.0
667,-0.995087877,0.700493568,1.181876647,-2.613020697,-0.412335304,-0.249470608,-0.040640258,0.52648603,0.929157835,-1.786471908,-1.673273039,-0.026183636,0.364380864,0.113707308,1.797687321,0.419465906,-0.73613875,0.827480901,0.92755908,0.112348069,-0.011294814,-0.0241906,-0.370093234,-0.977191254,0.548306952,0.02459181,0.172594345,0.059540693,24.9,0.0
3247,-1.356564174,0.630977375,2.072963548,0.795753905,-0.34574421,0.202577357,-0.57775133,0.706688376,-0.187124818,-0.493183821,-1.346361204,0.01490934,1.019963638,-0.075557946,1.797059171,0.717876187,-0.626951093,1.117371135,0.366376894,0.36904336,0.312535646,0.748448848,-0.340607365,-0.415016253,0.42119676,-0.056792587,0.255916358,0.016439708,32.98,0.0
3446,0.002465811,-2.247612455,-0.327338057,-0.587474313,-1.076102359,0.178111939,0.340941494,0.114503806,1.090482837,-1.129168062,1.834268145,0.94408934,-1.068237025,0.891961267,1.789891821,-0.645787279,0.104259339,-0.109782088,-0.132171707,0.978557953,0.3946517,-0.122245727,-0.478757056,-0.2929516,0.098442746,-0.78566405,-0.029496629,0.113824071,600,0.0
3459,-0.666007851,1.090872854,1.251230913,0.554822073,0.128376407,-0.39228406,0.411244077,-0.050689192,-0.318755705,-0.130182216,-0.086593161,-0.563469264,-0.753696831,-0.192127482,1.783820702,-0.291473383,0.674246531,-0.354156178,0.589934672,-0.076369512,-0.115601816,-0.457362448,0.024188115,0.013838174,-0.75416488,0.160892131,-0.254841254,0.147845734,5.49,0.0
135095,0.232512476,0.93894368,-4.647779879,3.079843688,-1.902655319,-1.04140752,-1.020406645,0.547068603,-1.105990294,-3.520127674,2.074116455,-3.010771738,0.69497769,-5.387831227,1.778669798,-2.935804425,-2.285572708,-0.237055633,1.979747071,1.141615075,0.911372759,1.042928656,0.999393888,0.901260455,-0.452093168,0.192959214,0.180859449,-0.029315338,345,1.0
1908,-0.753475752,-1.509699073,1.231217122,-3.614832807,-0.036424795,0.265908919,-0.224975079,0.274484922,1.059695378,-1.330270054,0.30417745,0.186750476,-1.285115578,-0.013408378,1.770734025,-3.826097564,1.354906675,-0.346745853,-1.871789259,-0.410526941,-0.036109276,0.575079617,0.38869252,-0.700103972,-0.843100046,-0.935700412,0.122709575,-0.021771678,89.98,0.0
1656,0.063091043,-2.655947065,-0.004590752,-1.393856737,-2.04651924,-0.887052121,0.187366176,-0.246488414,2.441606607,-1.910843193,-0.367311986,0.854296708,-0.132540563,0.036586733,1.769537606,-0.770537762,0.025077035,0.574481053,0.811527221,1.171224642,0.52610839,0.396134022,-0.713569828,0.459506886,0.43975528,-0.706016657,-0.015494246,0.140894998,635.91,0.0
147,-2.687977969,4.390230199,-2.360483061,0.360829162,1.310192211,-1.645253431,2.327776083,-1.727825155,4.324751813,6.286487349,2.466395317,-0.727390954,0.026189625,-6.576788553,1.766033522,-0.651758649,2.201391933,0.377628567,-1.450113117,3.169344417,-1.045961422,-0.156951372,0.079853874,-0.012598461,0.207194001,-0.536577942,0.950392727,-0.624431488,0.89,0.0
2907,1.376968428,-0.122773073,-0.397191732,-1.054868588,-0.241814277,-1.033291503,0.074509872,-0.21189896,1.288642042,-0.884704071,-1.114393591,-0.331879934,-1.096064202,0.640696672,1.765739824,-0.355005495,-0.413752792,0.402267457,0.855191851,-0.178542447,-0.027497363,0.014487875,-0.231183102,-0.466598769,0.872554331,-0.54480679,0.030754323,0.00655936,1,0.0
2629,-0.608787406,0.816271236,2.790643383,0.382862785,-0.538095326,0.050701044,0.056735436,0.169642864,-0.416907114,-0.557875253,0.214188191,0.49694773,1.070909365,-0.302194357,1.765110906,-0.117163039,0.041127205,-0.261206691,-0.059536951,0.123516048,0.190560534,0.641997244,-0.198655596,0.461595706,-0.068369173,0.490467615,0.09077356,0.085466568,6.3,0.0
