"INTUBATION","VENTLUNG","ERRCAUTER","HRSAT","PULMEMBOLUS","SHUNT","VENTMACH","VENTTUBE","VENTALV","PVSAT","LVFAILURE","STROKEVOLUME","MINVOL","HR","CO","TPR","CATECHOL","FIO2","ARTCO2","INSUFFANESTH","HRBP","DISCONNECT","HISTORY","KINKEDTUBE","PRESS","HYPOVOLEMIA","LVEDVOLUME","CVP","MINVOLSET","HREKG","PAP","BP","EXPCO2","SAO2","PCWP","ANAPHYLAXIS","ERRLOWOUTPUT"
5.3663080319685985e-01,6.8718505955420661e-01,8.1669497429252935e-01,8.3329497952223464e-01,9.4978310266341737e-01,8.5684109752570081e-01,3.7093937285778644e-01,2.7139314583840740e-01,5.5763834708104798e-01,4.0553489236430584e-01,9.2370748908403155e-01,7.5411263563154063e-01,4.0273630995371240e-01,5.7591336593810882e-01,2.8349197726270708e-01,5.8567895512358970e-01,5.8671415154667184e-01,3.0109591191121421e-01,7.2576778871097314e-01,2.5394349439217812e-01,5.3783981513198265e-01,3.2782424491504614e-01,7.2317753736767965e-01,7.3202179251915234e-01,8.2328457560060375e-01,6.8313876708567078e-01,8.8085038734000309e-01,6.8337099875850815e-01,8.6551969742598933e-01,5.6329482793929320e-01,8.9981485071286560e-01,6.6427674560861760e-01,6.2153931771493065e-01,8.2566469426430933e-01,7.7882121676630045e-01,4.0079728519400026e-01,7.0086680819697467e-01
4.7512106207009852e-02,1.6631317346370156e-01,2.2476226091589857e-01,1.6792021344819319e-01,4.0378961997894858e-01,6.0988244243736472e-02,6.7565402588645518e-01,7.2889520929299967e-01,2.8504023714249821e-01,5.1875677322587344e-01,6.6697479771487411e-01,3.1478200061325151e-01,3.0779397699555100e-01,2.0377353342670257e-01,4.9072821414981449e-01,4.6469103976236781e-01,2.4348491378294843e-01,3.8575090198402706e-01,3.7147623940748120e-01,5.8716199984357398e-01,5.0427322351210757e-01,6.8746047950824707e-01,8.1125307116586876e-01,2.2369593848211355e-01,2.3733295880370320e-01,4.1677733262934313e-01,4.2556225317722401e-01,4.2961916946210121e-01,7.0402162826879877e-01,1.5166087585257698e-01,2.3710601621394828e-01,4.6390377385107051e-01,3.0554525597365495e-01,4.6060075816298529e-01,4.1526052194115942e-01,2.4532538447801433e-01,4.1930667244694342e-01
3.0621549838376683e-01,2.6976639273986625e-01,4.7835274692223151e-01,7.4725570001004682e-01,7.9454256255782063e-01,6.2237384137258123e-01,2.4867881582577053e-01,1.8243084268529447e-01,1.0303899295930338e-01,8.7143486663460168e-01,6.0154604654163424e-01,2.6324481343541961e-01,5.1221151224027539e-01,9.2863908989105437e-01,7.7723723996701932e-01,8.6846791312191085e-01,7.8760950307214483e-01,9.9990462208262687e-01,1.5815928466308093e-01,9.9926860755067271e-01,9.6162767081394407e-01,1.8839437408452686e-01,1.4996154071241510e-01,7.9507677508578545e-01,4.5458452831537238e-01,7.8212481273353540e-01,9.2749497679831161e-01,9.5452691426082836e-01,2.6731288451917146e-01,5.3966078879149848e-01,5.3065869819015332e-01,7.6253270812217777e-01,3.9078726225046378e-01,6.6355572609303848e-01,7.9615644337717550e-01,7.6683712467964171e-01,8.9937068284191968e-01
8.7172403858959258e-01,7.9496374018073501e-01,5.3611019219427725e-01,6.2687142856683620e-01,8.5762003918622387e-01,6.1099428347984830e-01,2.5109725962771023e-01,6.8373561048204001e-01,8.3821956603451930e-01,6.3042425063355068e-01,3.9819946948875318e-01,5.6100928472582356e-01,8.9445023824542791e-01,6.1242719810106128e-01,5.8329064436823197e-01,5.7610798270449459e-01,7.3424137036981130e-01,2.1864060478092817e-01,7.6193014171469242e-01,9.0736166728424261e-01,7.9501444308365055e-01,4.8583174349480895e-01,3.5077368938130860e-01,7.5045033075130241e-01,8.0068285628585856e-01,4.8744631971225871e-01,3.5313427763709776e-01,3.7995289773461194e-01,1.0429326382174198e-01,5.3351238748160901e-01,6.8452847108773796e-01,5.4017521089214116e-01,5.6306362297919910e-01,7.5415912852474110e-01,6.7409513648150232e-01,5.0838193721956371e-01,6.7188495796738290e-01
1.2460274012053940e-01,1.2189393063722376e-01,2.2673549647969460e-01,3.1126825603551223e-01,9.9584994524970138e-01,7.3865202509823746e-01,3.7275314159490103e-01,2.0663755932724417e-01,3.4274626487329374e-01,6.2972600568169640e-02,4.8335706518260357e-01,2.0534175827826531e-01,1.1549430237767358e-01,3.8342836962803895e-01,3.9992639397883306e-01,1.9981421243217315e-01,1.9723854600137514e-01,1.8302577596923086e-01,1.2541503240560437e-01,4.9868690618856792e-02,2.3253128886520352e-01,3.1924339520061951e-01,1.8977399089903696e-01,2.0258140304039496e-01,1.5173886349189541e-01,6.3596218201390542e-01,6.8066125707686664e-01,4.7618141514728973e-01,2.5149268462238061e-01,3.4379213580563917e-01,9.3125311239946607e-01,2.4753595206398982e-01,8.9411019159633426e-02,4.5793048155017868e-01,6.9421258678934261e-01,1.7422731637727806e-01,2.6362578101112244e-01
8.9305243351428820e-01,6.7357167722234756e-01,6.6234229136637035e-01,5.6931145170276765e-01,6.3544667262446564e-01,7.0643002304012814e-01,3.5488701637730290e-02,1.3707975175128120e-01,7.9315452038008660e-01,7.1635062592797460e-01,4.7590158491137569e-02,3.8062390713215977e-01,6.3850635858403693e-01,7.3573895836948289e-01,4.4202079549881551e-01,8.8229549805355911e-01,8.7163934540699906e-01,4.5345101483017936e-01,8.9150051635237615e-01,7.9990248074808723e-01,5.8441620488925272e-01,1.2103576664009186e-02,4.8693314181071634e-01,4.8741310524295556e-01,8.0894348519425052e-01,9.0286228536022417e-01,5.8008953607315328e-01,3.5856758698614927e-01,7.3768195408723258e-02,8.2309696361540208e-01,5.3623611840426755e-01,3.4657758265069405e-01,9.6252067379665240e-01,8.8543291345099684e-01,7.6569041919216563e-01,3.3151937708253909e-01,9.7213458586790358e-01
7.3354739425153426e-01,6.3999115738786672e-01,2.7288787072579246e-01,5.0128472059163742e-01,2.9666937477249289e-01,6.6039887245876772e-01,2.3204862339034543e-01,8.3987779986054145e-01,4.4958151627336135e-01,2.6692525018740643e-01,9.8651726329077372e-02,2.5265976593673467e-01,9.2053443687119174e-01,8.6429572592262260e-01,4.8877514082333640e-01,9.4630459794328714e-01,6.9001963100362296e-01,2.5619748843772250e-01,3.4862046571097927e-01,8.1767847045878739e-01,8.9604819897277954e-01,6.1945284303402537e-01,4.6696887534663223e-01,7.6383471095347621e-01,5.4557933263591318e-01,7.9467580952824091e-01,3.6791645896710057e-01,2.9209115828346432e-01,5.9941393188113201e-01,7.9334175639679283e-01,3.6150287063118147e-01,7.0537681354587622e-01,5.8650832228188032e-01,8.4367107917218465e-01,1.8017891185224405e-01,8.7883168362966857e-01,8.5619735561349120e-01
3.5250363170934418e-01,2.7372598634864281e-01,1.3630089413066893e-01,3.5538880860540178e-01,6.6737479492610818e-01,8.6021514724935022e-01,7.8253041408348034e-01,5.3541997975506339e-01,2.1506642079099253e-01,3.6129492828993098e-01,5.0715612605765070e-01,4.3296174724093375e-02,1.7247542888640022e-01,7.6561486663761269e-01,2.2665913585322900e-01,2.1984505700662349e-01,6.4988994692303759e-01,1.3765477042090879e-01,6.5109426485757416e-01,8.5942748255384926e-01,6.5913399181231325e-01,2.9615863914466178e-01,8.0847024421863301e-01,5.9678471749126105e-01,6.9628588230106381e-01,5.2669360255435116e-03,4.6554500994616771e-01,8.6411494010750900e-01,8.1939764664105419e-01,3.0199553206033636e-01,6.3945389955173504e-01,8.5012951880498691e-02,6.0941431397985379e-01,5.6076234357703247e-01,6.1583680407223707e-01,1.1358793096719477e-01,9.4231499097339100e-01
1.1833619012848451e-01,3.2559407451191658e-01,2.8757554074729108e-01,7.8264633937283112e-01,4.4522979783242911e-01,4.6290331488321720e-02,7.7247291430601961e-01,2.1766691572529634e-01,7.3987740920686140e-01,8.6629105236895088e-01,6.1120537275921039e-01,2.6941300263664048e-01,5.2198572524183628e-01,8.3744385995851311e-01,5.4237980299948929e-01,3.5949441969241563e-01,6.2235059090363731e-01,8.2405751485306844e-01,3.9350557790928697e-01,1.3369442884329952e-01,6.4202634081037213e-01,4.4957102064685550e-01,3.8905840646868489e-01,3.2231051662670751e-01,2.3536602863064626e-01,1.8910028712078275e-01,6.5171695936783891e-01,3.2065010749223799e-01,5.4585077889918709e-01,7.4786041333731790e-01,5.7279224857247690e-01,3.6676460776872871e-01,4.1060677941528434e-01,6.8682191105303791e-01,3.8652736410635330e-01,2.0145188601349995e-01,7.7885755785374822e-01
7.8448225085153123e-01,5.1024269209408246e-01,4.7352084726238020e-01,1.6697661346950668e-01,4.1327448648568832e-01,7.8031843759668607e-01,1.3307030024395777e-01,3.1210514696180008e-01,4.9188488208535580e-01,6.2446058554948913e-01,3.2047128682879222e-01,9.7793485285050066e-02,7.4800899980949898e-01,1.4281745959974036e-02,4.2224613777279436e-02,6.8122417982733630e-01,2.7601581201160214e-01,5.3842171016369211e-01,2.6728939933451556e-01,2.8163693202122375e-01,2.8840630017120106e-01,7.5546383358074420e-01,7.6882271690425857e-02,6.6435553728298435e-01,5.0892981210342347e-01,2.1887406200590553e-01,9.7152176426007528e-02,5.5860029815112389e-01,5.7394412022723884e-02,5.2516555111349360e-02,6.4319395635427068e-01,1.0484825898672206e-01,4.4634483269674197e-01,9.0820695006201935e-01,1.4524214930958915e-01,6.0691208478492586e-01,9.5824850431458808e-01
6.1967160629886164e-01,2.8017728800831948e-01,7.0467487170154097e-01,3.5438643692650379e-01,6.9109224036660200e-01,7.2779240934994238e-01,8.2409678665624386e-01,7.1862835101109801e-01,5.5722060856896662e-02,3.8852731389578876e-01,4.3517820063051116e-01,5.4739601158880657e-01,3.6266645708585044e-01,2.0378914761380337e-01,7.9906975556615589e-01,8.6393445127878343e-01,1.9746734744215183e-01,4.8157045325496917e-01,1.3097055437151539e-01,2.4777679048139811e-01,1.5795591419652733e-01,5.3409007713445567e-01,7.7007241920814673e-01,7.9329529152315947e-02,1.9505326735122208e-01,1.8304744821595342e-01,1.0844027686249892e-01,4.7482241179786394e-01,8.7729668834078933e-01,5.6170198346128386e-01,7.5951844106987743e-01,7.7179371392585916e-01,3.4134402832838290e-01,4.4718399467793318e-01,4.1172425843945115e-01,4.0966348261302632e-01,2.3308534227570799e-01
1.2678897211538720e-01,5.1378237373724045e-01,8.0462339445642073e-01,7.6781588256919953e-01,8.2504726408321138e-01,8.6730695247430867e-01,1.2042210179593921e-01,5.4220950503761478e-01,3.4086841527076839e-01,3.3369765125363071e-01,9.8984672098906579e-01,7.9539537357974177e-01,7.4866865899833671e-02,6.4594506312694766e-01,8.2283756443205303e-01,2.6842675929228232e-01,6.0898748239397704e-01,1.7460986325880579e-01,5.0510345602199203e-01,8.0779555258654678e-01,1.8567032758574928e-01,8.4271702003345195e-01,9.8507941847597436e-01,5.9814311042281343e-01,4.5338764112882379e-01,8.2664144190391053e-01,9.6221702276150678e-01,9.0722511987199650e-01,1.3742567648852444e-01,7.4097550527275513e-01,7.8799691545608408e-01,3.4578409725613668e-01,3.0216711241610139e-01,5.8689268880322165e-01,8.9051036458124377e-01,3.8381183256340656e-01,6.8911974842486501e-01
8.4301809971802011e-01,3.8670930373123208e-01,4.8628581091152934e-01,7.5852771332707714e-01,2.6435380828697341e-01,9.0875959940224604e-01,6.2297681280701889e-01,7.6154000487187901e-01,7.4618442566818810e-01,7.1505003648274923e-01,2.2104449530429382e-01,4.1628130254780882e-01,4.9941435116817118e-01,9.7555725545172434e-01,5.3824178290654479e-01,6.2708344488859868e-01,7.5787346868590322e-01,4.9786632921609897e-02,5.7159622525970388e-01,8.7558048714227055e-01,6.5770139139374884e-01,8.9228677490994524e-01,1.5148001473283457e-01,3.4309619438773487e-01,5.4615196431949797e-01,4.0823427271234536e-01,9.9929382213396922e-02,1.7285925269783220e-01,8.3439120205785255e-01,8.8318144191094095e-01,2.0377429851282694e-01,8.5054508102876092e-01,7.6550634834123588e-01,7.2469225608909094e-01,7.0253283137359679e-02,7.7444769533428026e-01,2.2031260891254933e-01
9.7605631282134997e-01,9.3902575059573445e-01,6.0482170052456974e-01,6.2808791329979630e-01,6.3164169097087663e-02,1.8827315395860958e-01,1.1961768810632156e-01,3.3977996612280265e-01,9.9210265901972416e-01,9.5107429508911778e-01,2.7308264218623757e-02,1.0927916741271590e-01,9.7936279485369904e-01,8.5372560482935067e-01,5.8955154262456744e-01,6.8061146420698299e-02,4.3933035519441682e-01,8.2627635120234788e-01,9.5964018148072139e-01,5.8739262898711830e-01,8.2180843714516094e-01,7.1129165789551307e-01,9.7615607942779167e-03,9.9067912383752743e-01,8.9866354208332133e-01,1.0414750872465373e-01,1.1079733775563776e-02,9.3845514941569147e-02,3.9063242911273366e-01,7.8565897010769925e-01,9.8578529686566815e-02,5.8469955982151656e-01,9.1445492279876528e-01,4.2852573452572323e-01,5.1953146390899180e-02,3.1778604953257128e-02,1.9057759305929323e-01
6.2536069647699022e-01,4.6154709028286844e-01,1.0417186380310239e-01,3.3039563159284507e-01,2.2173017763810865e-01,1.2097378226864561e-01,7.6566430123421569e-01,3.1861475346786938e-01,2.6493773879524340e-01,2.9937303368272350e-01,2.0536665855923331e-01,5.3778115784604869e-02,3.6720917908816619e-01,1.8829191276374965e-01,3.1703346608466892e-01,2.8441284984136945e-03,4.6126691491133642e-01,5.8877714001119430e-01,4.3778961105682562e-01,2.3408887109053578e-01,6.1065584780978666e-01,4.6394377123138186e-01,2.9095070877815871e-01,9.5146021922533297e-01,7.4562229725456597e-01,3.0151246723696978e-01,4.6950468711944715e-01,5.2784838080908436e-01,9.6290693682202200e-01,2.3459639381973575e-02,8.4842754990653677e-02,1.8041520406978345e-01,4.4680540002496572e-01,3.6205184287169789e-01,7.7236900751620552e-01,3.1804650720358651e-02,9.7777552638145493e-01
8.5924669701141854e-01,5.0075174384575316e-01,8.2256055941208661e-02,3.6051074018751395e-01,2.2280406513410833e-01,6.8989000471070261e-01,2.1309464483716119e-02,1.9218868565273414e-01,6.2694839930424329e-01,7.7187721204838722e-01,8.4080081453286670e-01,8.4923456049790041e-02,5.6612609955016679e-01,8.6357425625884132e-01,8.3582523669115050e-01,3.5613814405885780e-01,4.0176429378296724e-01,9.7827307062352609e-01,7.6550613223302832e-01,6.3437634690036715e-02,7.2021901768146679e-01,4.1045905374564895e-01,8.8566010193584432e-01,2.0619976131258921e-01,5.8303645130461479e-01,3.4238521751991824e-02,2.9388113833072982e-01,3.5842386886809185e-01,3.7886851801142596e-02,6.2672058835028777e-01,2.4424874093560747e-01,5.5724064114138383e-01,7.5725324209356737e-01,6.2570775481343066e-01,4.9735199124851520e-01,6.4067111416786626e-01,6.0440394467408987e-01
5.8978202001344138e-01,5.4375875890371761e-01,2.6179158760368559e-01,6.4885711305355731e-01,8.8791635323442364e-01,8.4132096665258205e-01,7.9655933648347410e-01,8.3916285953187386e-01,6.5453175696349974e-01,8.9178316647372813e-01,6.1787247178333371e-01,3.8970955713040450e-01,8.6978664896525637e-01,8.2838870821630994e-01,7.7083980266352081e-01,4.1019435251855663e-01,5.9102593252011404e-01,9.2430094496075044e-01,4.8065106337301561e-01,3.0291157361590559e-01,8.5944692727882710e-01,7.1489414771689619e-01,4.9374235204912642e-01,9.8270508166687676e-01,3.5328800890341588e-01,4.9214677169871157e-01,7.9044957671608729e-01,7.6802014612662228e-01,3.0412683863248424e-01,2.4417915740867566e-01,7.3182390556323973e-01,2.1572764736691161e-01,6.4626175194996194e-01,7.6861804474348405e-01,5.7857719134066343e-01,1.7596471663290392e-01,9.6588707112898708e-01
6.9625415649902234e-01,8.0894023352751465e-01,3.4376214776594449e-01,5.6917571332430794e-01,4.0790367995741295e-01,7.1830463285490032e-01,3.0965584739686014e-01,2.9437780542538761e-01,8.6997993107193772e-01,5.7578978092839839e-01,1.7906884352436192e-01,4.8943823235297501e-02,6.8912484944271901e-01,8.7063838424031958e-01,2.8343838619879552e-01,6.3643696240770375e-01,6.4111818173904656e-01,2.2720272876698333e-01,8.3336724378471527e-01,9.6223082156330975e-01,6.9558533175306647e-01,1.1436590186972673e-01,1.3060987722226880e-01,4.7047477974817853e-01,5.0486702042160547e-01,1.5344983084801811e-02,1.5612967690852150e-01,3.1490731164270258e-01,6.9865352276769710e-01,4.9997462963151379e-01,6.0989912614096342e-01,2.6146107115764716e-01,9.0721445545806412e-01,6.7731734901369611e-01,3.1922615090038277e-02,7.2058827718795815e-01,3.6372593695400091e-01
2.3792478018113461e-01,6.1144290551882341e-01,7.6072535286731191e-01,5.1145820569383216e-01,5.2547776093766863e-01,4.7272771875824177e-01,6.0365508030371870e-02,5.0744952390001141e-01,2.8441414253922570e-01,7.8161009317468866e-01,3.2680634471886516e-01,1.7091758001992752e-01,3.0667835444973501e-01,1.0947352447173574e-01,4.0456275381932044e-01,7.0772178631104410e-01,3.0008526540502667e-01,8.3995859664125527e-01,4.8011096133155712e-02,1.2797605323920380e-01,7.3586528276771690e-01,3.7418458293684731e-01,1.0436712315074148e-01,1.0926875015183524e-01,1.6489187540926162e-01,1.4491128077692994e-01,2.2097720542699123e-01,1.4824096481204088e-01,3.0050606501847388e-01,4.3655399702197117e-01,3.0276343935665351e-01,7.5941878286662146e-01,2.6561032182865385e-01,4.2899469992367995e-01,2.9475112746017929e-01,5.1867608469392290e-01,8.0114187342649656e-01
5.4459119777563814e-01,3.1566958387570326e-01,5.4736587676476289e-01,4.5169713439629056e-01,3.4974833892563906e-01,2.8781219551542775e-01,1.1260385027636934e-01,5.2979303687326607e-01,4.7705081274494965e-01,6.4496983984830569e-01,8.2982269704790035e-01,4.6313179679204292e-01,2.9671624942221075e-01,8.9606442526991392e-01,5.3104637261075438e-01,7.5455354869077063e-01,7.1959342884582911e-01,5.9331029100960153e-01,7.8369391260256094e-01,3.8607895630701550e-01,5.8368823997350783e-01,5.2977867933874756e-01,8.3049793842608022e-01,9.7181292635144079e-02,2.3099801719564672e-01,1.8660767089629560e-01,2.2910758739912940e-01,5.9605646736019691e-01,1.7401763030004780e-01,8.6646139634118624e-01,5.7228108613333784e-01,6.8142080113880188e-01,2.9788980468206955e-01,6.8669937529328751e-01,1.5782886323179407e-01,8.7728324884939224e-01,8.3457495755621780e-02
2.1082558177035393e-01,3.3217148154799825e-01,8.2971356329804014e-01,4.7120159263780548e-01,3.1478939609386636e-01,2.8611255162904381e-01,2.6806381740263535e-01,2.5297383273554186e-01,1.5184433961724386e-01,3.1635803412193231e-01,6.9864877830267069e-01,8.3455576773824647e-01,2.6551169981003464e-01,7.8122596231173524e-01,6.7378475400718751e-01,7.8447838905545408e-01,6.4972888976836995e-01,2.5224140676516704e-01,1.0558790497689491e-01,9.6475004897571237e-01,8.3144933038532476e-01,2.8109716092858150e-01,7.9954974653353039e-01,7.7298898304536956e-01,1.9246979793098209e-01,8.5629236174153522e-02,1.3020163570107290e-01,8.0904283053651577e-02,1.7322951736887515e-01,6.8464528372195232e-01,3.1660900076239146e-01,7.8413573505104162e-01,4.6129387774505282e-01,3.0081730803917828e-01,1.4485181173541994e-01,7.1730528239203362e-01,1.4431817797631852e-01
6.0136195448547292e-01,7.6621662452478845e-01,4.9370280708764325e-01,6.3978311660330922e-01,2.4607407955321081e-01,3.0429169818262880e-01,4.3877572947806454e-01,5.4247721466863941e-01,8.1102880491472895e-01,8.8210682168835630e-01,4.6991128613796995e-01,7.4598876304068729e-01,7.3500203024647159e-01,4.2891278244660491e-01,6.7013799022916620e-01,8.3943741159964980e-01,4.2024351053551301e-01,7.7098944279531878e-01,6.4070601035061792e-01,5.0675025044823285e-01,2.2234235869220118e-01,5.5582808709682952e-01,5.1313008221115797e-01,8.7376782353803928e-01,5.9832743840810410e-01,4.5079266403751528e-01,1.6049512449543304e-01,2.9473846912974605e-01,5.2925827329509700e-01,4.3070413354127694e-02,4.2266414110410033e-01,8.0203069144508943e-01,8.3417989151697669e-01,5.4153585061883891e-01,5.7279030368578865e-01,8.5895049160436887e-01,9.6682023595265676e-02
8.1912455633947334e-01,4.8251383838818529e-01,2.2769895458912104e-01,2.2593744605047575e-01,4.6307080643699794e-01,9.3377431369628339e-01,6.2133043142764133e-01,2.4756562013898684e-01,5.4988553948481156e-01,8.2117599657683138e-01,9.5934443592864405e-03,1.6051427854877220e-01,6.9191756312328723e-01,3.1238638942725477e-01,3.6048441324213631e-01,3.0400329967908868e-01,5.9827542404475875e-01,8.8087396101929616e-01,4.2255603038566802e-01,6.7636017024376605e-01,8.3689460742002186e-01,4.2651397154038295e-01,1.3538623396834100e-02,6.3322056851217812e-01,4.8947106519070116e-01,3.9457621576105106e-01,3.2469140276842140e-02,1.1777640399755629e-01,5.6519329039975275e-01,2.8034391574016060e-01,6.5964862839121186e-01,4.2591056888351997e-01,2.2124605786176135e-01,8.5996611220156716e-01,6.4904877871092143e-03,7.5700415590702774e-01,9.2258134610421405e-01
